"portfolio_monthly_key","date_key","branch_key","observation_type","portfolio_kbob","disbursements_kbob","overdue_kbob","mora_rate","growth_kbob","amortization_kbob"
"20131001|BR_GLOBAL|observed","20131001","BR_GLOBAL","observed","51386.04","8200.6","67.03","0.00130443988289426","",""
"20131101|BR_GLOBAL|observed","20131101","BR_GLOBAL","observed","54594.6","7837.6","-33.93","-0.000621490037476234","",""
"20131201|BR_GLOBAL|observed","20131201","BR_GLOBAL","observed","57157.46","7217.9","19.66","0.000343962100485221","",""
"20140101|BR_GLOBAL|observed","20140101","BR_GLOBAL","observed","58938.72","6914.1","38.45","0.000652372498079361","",""
"20140201|BR_GLOBAL|observed","20140201","BR_GLOBAL","observed","60410.07","6763.4","130.98","0.00216818156310695","",""
"20140301|BR_GLOBAL|observed","20140301","BR_GLOBAL","observed","61583.46","6240.9","28.13","0.00045677849214708","",""
"20140401|BR_GLOBAL|observed","20140401","BR_GLOBAL","observed","63307.4","7588.3","21.01","0.000331872735256858","",""
"20140501|BR_GLOBAL|observed","20140501","BR_GLOBAL","observed","65258.72","7310.9","49.62","0.000760358155967509","",""
"20140601|BR_GLOBAL|business_projection","20140601","BR_GLOBAL","business_projection","67776.74","","169.94","","1281.81",""
"20140601|BR_GLOBAL|observed","20140601","BR_GLOBAL","observed","67776.74","7286.7","147.22","0.00217213161919561","",""
"20140701|BR_GLOBAL|business_projection","20140701","BR_GLOBAL","business_projection","69850.17","3888.76212995235","0.155324588811721","2.22368233050429e-06","1177.6","2711.16212995235"
"20140701|BR_GLOBAL|observed","20140701","BR_GLOBAL","observed","69850.17","8175.8","122.92","0.00175976665482704","",""
"20140801|BR_GLOBAL|business_projection","20140801","BR_GLOBAL","business_projection","71027.77","10312.7557866714","-9.16755954533914e-05","-1.29070074216594e-09","7761.13","2551.62578667141"
"20140901|BR_GLOBAL|business_projection","20140901","BR_GLOBAL","business_projection","78788.9","13950.7323357914","2.27128069419604e-07","2.88274197786241e-12","10927.3492307692","3023.3831050222"
"20141001|BR_GLOBAL|business_projection","20141001","BR_GLOBAL","business_projection","89716.2492307692","12718.2031664688","3.97817085419099e-10","4.43416982798544e-15","6851.20869565217","5866.99447081662"
"20141101|BR_GLOBAL|business_projection","20141101","BR_GLOBAL","business_projection","96567.4579264214","16732.5603296342","-8.14438508895667e-13","-8.43388162414113e-18","9968.47213675214","6764.0881928821"
